de [mm],g [mm],Nn [],Nc [],Force1.Force_y [kNewton]
35,1,17,28,-93.54935461
35,0.3,18,14,-102.2773022
35,0.3,18,16,-105.187452
35,0.3,18,18,-107.513299
35,0.3,18,20,-109.3489119
35,0.3,18,22,-110.9617937
35,0.3,18,24,-112.3417947
35,0.3,18,26,-113.602168
35,0.3,18,28,-114.6930513
35,0.4,18,14,-97.49006906
35,0.4,18,16,-101.1369591
35,0.4,18,18,-103.916786
35,0.4,18,20,-106.1567466
35,0.4,18,22,-107.9729036
35,0.4,18,24,-109.4855233
35,0.4,18,26,-110.8717459
35,0.4,18,28,-112.0999022
35,0.5,18,14,-92.22435775
35,0.5,18,16,-96.71561519
35,0.5,18,18,-100.1745638
35,0.5,18,20,-102.8346459
35,0.5,18,22,-104.9120212
35,0.5,18,24,-106.6674089
35,0.5,18,26,-108.156362
35,0.5,18,28,-109.4454692
35,0.6,18,14,-86.59438942
35,0.6,18,16,-91.84733919
35,0.6,18,18,-95.99722456
35,0.6,18,20,-99.25904648
35,0.6,18,22,-101.7130408
35,0.6,18,24,-103.7260898
35,0.6,18,26,-105.3368278
35,0.6,18,28,-106.8208485
35,0.7,18,14,-80.5797464
35,0.7,18,16,-86.66720287
35,0.7,18,18,-91.53436873
35,0.7,18,20,-95.36554158
35,0.7,18,22,-98.28185167
35,0.7,18,24,-100.6994133
35,0.7,18,26,-102.5467294
35,0.7,18,28,-104.2685051
35,0.8,18,14,-74.08445729
35,0.8,18,16,-81.16646503
35,0.8,18,18,-86.69112496
35,0.8,18,20,-91.16633611
35,0.8,18,22,-94.66643993
35,0.8,18,24,-97.48865575
35,0.8,18,26,-99.66907939
35,0.8,18,28,-101.5443699
35,0.9,18,14,-67.2052565
35,0.9,18,16,-75.41869024
35,0.9,18,18,-81.63963967
35,0.9,18,20,-86.69394809
35,0.9,18,22,-90.82999694
35,0.9,18,24,-94.1036605
35,0.9,18,26,-96.65407698
35,0.9,18,28,-98.75681028
35,1,18,14,-60.17017627
35,1,18,16,-69.34418936
35,1,18,18,-76.46029076
35,1,18,20,-82.012772
35,1,18,22,-86.65843298
35,1,18,24,-90.44379561
35,1,18,26,-93.43355807
35,1,18,28,-95.91926195
35,0.3,19,14,-103.7915568
35,0.3,19,16,-106.6154732
35,0.3,19,18,-108.8653013
35,0.3,19,20,-110.6653676
35,0.3,19,22,-112.1984105
35,0.3,19,24,-113.5993772
35,0.3,19,26,-114.8133099
35,0.3,19,28,-115.9313374
35,0.4,19,14,-99.39428916
35,0.4,19,16,-102.8007013
35,0.4,19,18,-105.4462175
35,0.4,19,20,-107.5797481
35,0.4,19,22,-109.3666324
35,0.4,19,24,-110.8302173
35,0.4,19,26,-112.2189848
35,0.4,19,28,-113.4203624
35,0.5,19,14,-94.49468031
35,0.5,19,16,-98.70830852
35,0.5,19,18,-101.908655
35,0.5,19,20,-104.4491788
35,0.5,19,22,-106.3760942
35,0.5,19,24,-108.1281372
35,0.5,19,26,-109.5988621
35,0.5,19,28,-110.8586408
35,0.6,19,14,-89.18475242
35,0.6,19,16,-94.23867787
35,0.6,19,18,-98.09831691
35,0.6,19,20,-101.0829104
35,0.6,19,22,-103.4124295
35,0.6,19,24,-105.332645
35,0.6,19,26,-106.9297915
35,0.6,19,28,-108.3446797
35,0.7,19,14,-83.47333063
35,0.7,19,16,-89.34940318
35,0.7,19,18,-93.96357678
35,0.7,19,20,-97.53414378
35,0.7,19,22,-100.248282
35,0.7,19,24,-102.4029392
35,0.7,19,26,-104.2964599
35,0.7,19,28,-105.884844
35,0.8,19,14,-77.45202184
35,0.8,19,16,-84.13004378
35,0.8,19,18,-89.47030743
35,0.8,19,20,-93.65477349
35,0.8,19,22,-96.90156671
35,0.8,19,24,-99.64752049
35,0.8,19,26,-101.5360844
35,0.8,19,28,-103.2994349
35,0.9,19,14,-70.92158563
35,0.9,19,16,-78.68636816
35,0.9,19,18,-84.66185624
35,0.9,19,20,-89.51447823
35,0.9,19,22,-93.38131026
35,0.9,19,24,-96.45784374
35,0.9,19,26,-98.67715908
35,0.9,19,28,-100.6415895
35,1,19,14,-64.21927374
35,1,19,16,-73.07202961
35,1,19,18,-79.71134654
35,1,19,20,-85.10502189
35,1,19,22,-89.53798886
35,1,19,24,-93.13274908
35,1,19,26,-95.73750792
35,1,19,28,-97.9732125
35,0.3,20,14,-105.2023834
35,0.3,20,16,-107.9174067
35,0.3,20,18,-110.0384854
35,0.3,20,20,-111.8519022
35,0.3,20,22,-113.3977754
35,0.3,20,24,-114.7636736
35,0.3,20,26,-115.9657061
35,0.3,20,28,-117.1181798
35,0.4,20,14,-101.0700128
35,0.4,20,16,-104.2961429
35,0.4,20,18,-106.8344978
35,0.4,20,20,-108.8720549
35,0.4,20,22,-110.6269714
35,0.4,20,24,-112.0879732
35,0.4,20,26,-113.4019905
35,0.4,20,28,-114.6517428
35,0.5,20,14,-96.50016939
35,0.5,20,16,-100.5176516
35,0.5,20,18,-103.4906404
35,0.5,20,20,-105.8261489
35,0.5,20,22,-107.8135569
35,0.5,20,24,-109.42523
35,0.5,20,26,-110.9030823
35,0.5,20,28,-112.2295218
35,0.6,20,14,-91.51082199
35,0.6,20,16,-96.32093817
35,0.6,20,18,-99.9405521
35,0.6,20,20,-102.6849721
35,0.6,20,22,-104.984654
35,0.6,20,24,-106.7628186
35,0.6,20,26,-108.3608037
35,0.6,20,28,-109.7265636
35,0.7,20,14,-86.17485049
35,0.7,20,16,-91.86167446
35,0.7,20,18,-96.13215466
35,0.7,20,20,-99.42523425
35,0.7,20,22,-101.9122448
35,0.7,20,24,-104.0456231
35,0.7,20,26,-105.762341
35,0.7,20,28,-107.3588929
35,0.8,20,14,-80.43017434
35,0.8,20,16,-86.92670223
35,0.8,20,18,-91.95753471
35,0.8,20,20,-95.87328896
35,0.8,20,22,-98.80607779
35,0.8,20,24,-101.3536768
35,0.8,20,26,-103.1913581
35,0.8,20,28,-104.8893258
35,0.9,20,14,-74.38014733
35,0.9,20,16,-81.73304497
35,0.9,20,18,-87.48984797
35,0.9,20,20,-92.12131048
35,0.9,20,22,-95.57372935
35,0.9,20,24,-98.4761299
35,0.9,20,26,-100.502165
35,0.9,20,28,-102.3850213
35,1,20,14,-67.9731682
35,1,20,16,-76.42684074
35,1,20,18,-82.76280193
35,1,20,20,-87.94842487
35,1,20,22,-92.05480197
35,1,20,24,-95.4257443
35,1,20,26,-97.76764365
35,1,20,28,-99.81362076
35,0.3,21,14,-106.5365482
35,0.3,21,16,-109.1612643
35,0.3,21,18,-111.1831
35,0.3,21,20,-112.9528621
35,0.3,21,22,-114.48939
35,0.3,21,24,-115.8388094
35,0.3,21,26,-117.0757743
35,0.3,21,28,-118.2236268
35,0.4,21,14,-102.629786
35,0.4,21,16,-105.732659
35,0.4,21,18,-108.0931659
35,0.4,21,20,-110.097819
35,0.4,21,22,-111.8101255
35,0.4,21,24,-113.2457126
35,0.4,21,26,-114.5812123
35,0.4,21,28,-115.7718205
35,0.5,21,14,-98.32098266
35,0.5,21,16,-102.1652319
35,0.5,21,18,-104.9517976
35,0.5,21,20,-107.187256
35,0.5,21,22,-109.0842919
35,0.5,21,24,-110.6916702
35,0.5,21,26,-112.152811
35,0.5,21,28,-113.4494182
35,0.6,21,14,-93.65977302
35,0.6,21,16,-98.27016677
35,0.6,21,18,-101.6211944
35,0.6,21,20,-104.1880435
35,0.6,21,22,-106.2967332
35,0.6,21,24,-108.101386
35,0.6,21,26,-109.7778363
35,0.6,21,28,-111.0856421
35,0.7,21,14,-88.66331203
35,0.7,21,16,-94.04495336
35,0.7,21,18,-98.07144469
35,0.7,21,20,-101.0943393
35,0.7,21,22,-103.5843986
35,0.7,21,24,-105.5611054
35,0.7,21,26,-107.2326676
35,0.7,21,28,-108.7460623
35,0.8,21,14,-83.18827262
35,0.8,21,16,-89.48207017
35,0.8,21,18,-94.20144934
35,0.8,21,20,-97.80794002
35,0.8,21,22,-100.6778809
35,0.8,21,24,-102.9745747
35,0.8,21,26,-104.9267149
35,0.8,21,28,-106.4003667
35,0.9,21,14,-77.5345098
35,0.9,21,16,-84.5166249
35,0.9,21,18,-90.04535528
35,0.9,21,20,-94.30859655
35,0.9,21,22,-97.61326547
35,0.9,21,24,-100.2773511
35,0.9,21,26,-102.2301309
35,0.9,21,28,-103.9876569
35,1,21,14,-71.4313124
35,1,21,16,-79.41155068
35,1,21,18,-85.60477984
35,1,21,20,-90.53572327
35,1,21,22,-94.35050795
35,1,21,24,-97.41926454
35,1,21,26,-99.62212442
35,1,21,28,-101.5095492
39,0.3,14,14,-103.7744523
39,0.3,14,16,-107.748037
39,0.3,14,18,-111.0264431
39,0.3,14,20,-113.6949264
39,0.3,14,22,-115.9161683
39,0.3,14,24,-117.7017142
39,0.3,14,26,-119.266803
39,0.3,14,28,-120.5957453
39,0.4,14,14,-96.96873558
39,0.4,14,16,-101.8185093
39,0.4,14,18,-105.7504122
39,0.4,14,20,-109.0877551
39,0.4,14,22,-111.6992595
39,0.4,14,24,-113.8789535
39,0.4,14,26,-115.7252684
39,0.4,14,28,-117.2697478
39,0.5,14,14,-89.57578446
39,0.5,14,16,-95.43324468
39,0.5,14,18,-100.0496826
39,0.5,14,20,-103.9180114
39,0.5,14,22,-107.2763208
39,0.5,14,24,-109.7512468
39,0.5,14,26,-111.9562705
39,0.5,14,28,-113.8987897
39,0.6,14,14,-81.35623295
39,0.6,14,16,-88.55259509
39,0.6,14,18,-93.98144453
39,0.6,14,20,-98.54882982
39,0.6,14,22,-102.2734707
39,0.6,14,24,-105.3557105
39,0.6,14,26,-107.9829288
39,0.6,14,28,-110.1976807
39,0.7,14,14,-72.59740065
39,0.7,14,16,-81.01457464
39,0.7,14,18,-87.5966837
39,0.7,14,20,-92.78176117
39,0.7,14,22,-97.14881301
39,0.7,14,24,-100.7434827
39,0.7,14,26,-103.7399532
39,0.7,14,28,-106.3824532
39,0.8,14,14,-63.04276982
39,0.8,14,16,-72.95865129
39,0.8,14,18,-80.63723162
39,0.8,14,20,-86.74316499
39,0.8,14,22,-91.56383202
39,0.8,14,24,-95.76864588
39,0.8,14,26,-99.19948342
39,0.8,14,28,-102.2285439
39,0.9,14,14,-52.96990985
39,0.9,14,16,-64.57118595
39,0.9,14,18,-73.26739795
39,0.9,14,20,-80.31849713
39,0.9,14,22,-85.99864463
39,0.9,14,24,-90.52544741
39,0.9,14,26,-94.45792448
39,0.9,14,28,-97.86995764
39,1,14,14,-43.85908317
39,1,14,16,-55.68483785
39,1,14,18,-65.74191456
39,1,14,20,-73.5143913
39,1,14,22,-80.01586782
39,1,14,24,-85.26577333
39,1,14,26,-89.52690298
39,1,14,28,-93.27936091
39,0.3,15,14,-106.3577408
39,0.3,15,16,-110.2395309
39,0.3,15,18,-113.3321641
39,0.3,15,20,-115.8591643
39,0.3,15,22,-117.9014333
39,0.3,15,24,-119.6384616
39,0.3,15,26,-121.0908315
39,0.3,15,28,-122.3982597
39,0.4,15,14,-100.0027763
39,0.4,15,16,-104.7430745
39,0.4,15,18,-108.4846832
39,0.4,15,20,-111.5456188
39,0.4,15,22,-114.0279136
39,0.4,15,24,-116.0740806
39,0.4,15,26,-117.763992
39,0.4,15,28,-119.2703845
39,0.5,15,14,-93.12101321
39,0.5,15,16,-98.66312988
39,0.5,15,18,-103.1985277
39,0.5,15,20,-106.9259024
39,0.5,15,22,-110.0489115
39,0.5,15,24,-112.3848378
39,0.5,15,26,-114.3621426
39,0.5,15,28,-116.066816
39,0.6,15,14,-85.6161493
39,0.6,15,16,-92.30271915
39,0.6,15,18,-97.55819439
39,0.6,15,20,-101.8541889
39,0.6,15,22,-105.5214819
39,0.6,15,24,-108.3613611
39,0.6,15,26,-110.7389969
39,0.6,15,28,-112.7535226
39,0.7,15,14,-77.45409515
39,0.7,15,16,-85.41611224
39,0.7,15,18,-91.54147335
39,0.7,15,20,-96.44022212
39,0.7,15,22,-100.7564589
39,0.7,15,24,-104.0450936
39,0.7,15,26,-106.9030836
39,0.7,15,28,-109.2712185
39,0.8,15,14,-68.77208204
39,0.8,15,16,-77.98389565
39,0.8,15,18,-85.19825394
39,0.8,15,20,-90.81455191
39,0.8,15,22,-95.48347061
39,0.8,15,24,-99.44452564
39,0.8,15,26,-102.7652262
39,0.8,15,28,-105.5617942
39,0.9,15,14,-59.43902505
39,0.9,15,16,-70.18306795
39,0.9,15,18,-78.39523489
39,0.9,15,20,-84.97721501
39,0.9,15,22,-90.20679518
39,0.9,15,24,-94.58607601
39,0.9,15,26,-98.3971853
39,0.9,15,28,-101.5837767
39,1,15,14,-50.0914997
39,1,15,16,-62.02486976
39,1,15,18,-71.33099196
39,1,15,20,-78.75068952
39,1,15,22,-84.77577456
39,1,15,24,-89.63722973
39,1,15,26,-93.74491842
39,1,15,28,-97.33102359
39,0.3,16,14,-108.7649382
39,0.3,16,16,-112.4638328
39,0.3,16,18,-115.3969978
39,0.3,16,20,-117.7645882
39,0.3,16,22,-119.698893
39,0.3,16,24,-121.3677824
39,0.3,16,26,-122.7785955
39,0.3,16,28,-124.0678067
39,0.4,16,14,-102.7875647
39,0.4,16,16,-107.2505571
39,0.4,16,18,-110.9040068
39,0.4,16,20,-113.7854525
39,0.4,16,22,-116.0961189
39,0.4,16,24,-117.9893502
39,0.4,16,26,-119.6303986
39,0.4,16,28,-121.0993329
39,0.5,16,14,-96.31490337
39,0.5,16,16,-101.6555258
39,0.5,16,18,-106.0338617
39,0.5,16,20,-109.5459747
39,0.5,16,22,-112.3321073
39,0.5,16,24,-114.5115192
39,0.5,16,26,-116.4117692
39,0.5,16,28,-118.0485248
39,0.6,16,14,-89.35473685
39,0.6,16,16,-95.64698718
39,0.6,16,18,-100.7299843
39,0.6,16,20,-104.8822152
39,0.6,16,22,-108.3338877
39,0.6,16,24,-110.9311747
39,0.6,16,26,-113.0775064
39,0.6,16,28,-114.9393313
39,0.7,16,14,-81.77739994
39,0.7,16,16,-89.32252106
39,0.7,16,18,-95.06447147
39,0.7,16,20,-99.89299916
39,0.7,16,22,-103.8803691
39,0.7,16,24,-107.0144323
39,0.7,16,26,-109.6094291
39,0.7,16,28,-111.7588621
39,0.8,16,14,-73.67561991
39,0.8,16,16,-82.45852083
39,0.8,16,18,-89.17945566
39,0.8,16,20,-94.58611446
39,0.8,16,22,-99.04118008
39,0.8,16,24,-102.8121133
39,0.8,16,26,-105.836657
39,0.8,16,28,-108.4165914
39,0.9,16,14,-65.15186024
39,0.9,16,16,-75.1156705
39,0.9,16,18,-82.96315948
39,0.9,16,20,-89.08368205
39,0.9,16,22,-94.20218427
39,0.9,16,24,-98.31614573
39,0.9,16,26,-101.8612341
39,0.9,16,28,-104.7703746
39,1,16,14,-56.22781058
39,1,16,16,-67.62749867
39,1,16,18,-76.31812847
39,1,16,20,-83.4577504
39,1,16,22,-88.90751645
39,1,16,24,-93.60289346
39,1,16,26,-97.58922497
39,1,16,28,-100.9860275
39,0.3,17,14,-110.871841
39,0.3,17,16,-114.4443177
39,0.3,17,18,-117.2492613
39,0.3,17,20,-119.4580941
39,0.3,17,22,-121.3444714
39,0.3,17,24,-122.9365596
39,0.3,17,26,-124.3485331
39,0.3,17,28,-125.5988285
39,0.4,17,14,-105.2965176
39,0.4,17,16,-109.6554597
39,0.4,17,18,-113.0361796
39,0.4,17,20,-115.7482224
39,0.4,17,22,-117.9510967
39,0.4,17,24,-119.7705419
39,0.4,17,26,-121.3296892
39,0.4,17,28,-122.7626909
39,0.5,17,14,-99.20956588
39,0.5,17,16,-104.3979111
39,0.5,17,18,-108.5427681
39,0.5,17,20,-111.8606748
39,0.5,17,22,-114.4390708
39,0.5,17,24,-116.4731358
39,0.5,17,26,-118.298647
39,0.5,17,28,-119.8637249
39,0.6,17,14,-92.70220362
39,0.6,17,16,-98.75627746
39,0.6,17,18,-103.7103982
39,0.6,17,20,-107.5790932
39,0.6,17,22,-110.6500001
39,0.6,17,24,-113.099153
39,0.6,17,26,-115.2055927
39,0.6,17,28,-116.8934405
39,0.7,17,14,-85.69512822
39,0.7,17,16,-92.82735781
39,0.7,17,18,-98.40703646
39,0.7,17,20,-103.0061632
39,0.7,17,22,-106.6546082
39,0.7,17,24,-109.5667261
39,0.7,17,26,-112.0200258
39,0.7,17,28,-113.9305459
39,0.8,17,14,-78.11973907
39,0.8,17,16,-86.48760976
39,0.8,17,18,-92.78037316
39,0.8,17,20,-97.97194885
39,0.8,17,22,-102.2611988
39,0.8,17,24,-105.7495931
39,0.8,17,26,-108.7190115
39,0.8,17,28,-110.813142
39,0.9,17,14,-70.21969468
39,0.9,17,16,-79.65211966
39,0.9,17,18,-86.98982651
39,0.9,17,20,-92.76227709
39,0.9,17,22,-97.57794729
39,0.9,17,24,-101.5880321
39,0.9,17,26,-104.8838491
39,0.9,17,28,-107.5611088
39,1,17,14,-61.85587855
39,1,17,16,-72.51993997
39,1,17,18,-80.86791796
39,1,17,20,-87.47714162
39,1,17,22,-92.67412037
39,1,17,24,-97.19983879
39,1,17,26,-101.0038559
39,1,17,28,-104.0489988
39,0.3,18,14,-112.8187814
39,0.3,18,16,-116.2403374
39,0.3,18,18,-118.8438266
39,0.3,18,20,-121.0161308
39,0.3,18,22,-122.8205694
39,0.3,18,24,-124.4169018
39,0.3,18,26,-125.786057
39,0.3,18,28,-127.0331386
39,0.4,18,14,-107.6448227
39,0.4,18,16,-111.7406544
39,0.4,18,18,-115.0012525
39,0.4,18,20,-117.5079609
39,0.4,18,22,-119.6873099
39,0.4,18,24,-121.3862089
39,0.4,18,26,-122.9077812
39,0.4,18,28,-124.2721031
39,0.5,18,14,-101.8951955
39,0.5,18,16,-106.908576
39,0.5,18,18,-110.7812494
39,0.5,18,20,-113.9189511
39,0.5,18,22,-116.288539
39,0.5,18,24,-118.3083937
39,0.5,18,26,-120.1350557
39,0.5,18,28,-121.4860401
39,0.6,18,14,-95.72803045
39,0.6,18,16,-101.6189476
39,0.6,18,18,-106.30971
39,0.6,18,20,-109.9667809
39,0.6,18,22,-112.8187442
39,0.6,18,24,-115.1204659
39,0.6,18,26,-117.1345049
39,0.6,18,28,-118.6939703
39,0.7,18,14,-89.23588298
39,0.7,18,16,-95.9527963
39,0.7,18,18,-101.3534912
39,0.7,18,20,-105.6881298
39,0.7,18,22,-109.1203017
39,0.7,18,24,-111.8762124
39,0.7,18,26,-114.0996145
39,0.7,18,28,-115.8947049
39,0.8,18,14,-82.1083022
39,0.8,18,16,-90.00876632
39,0.8,18,18,-96.12040372
39,0.8,18,20,-101.0720888
39,0.8,18,22,-105.1064349
39,0.8,18,24,-108.2666562
39,0.8,18,26,-110.8468272
39,0.8,18,28,-112.9598451
39,0.9,18,14,-74.67322436
39,0.9,18,16,-83.71350177
39,0.9,18,18,-90.63439259
39,0.9,18,20,-96.17723173
39,0.9,18,22,-100.8226011
39,0.9,18,24,-104.5527842
39,0.9,18,26,-107.5136654
39,0.9,18,28,-109.9323738
39,1,18,14,-66.89206134
39,1,18,16,-77.00139227
39,1,18,18,-84.98491505
39,1,18,20,-91.21079248
39,1,18,22,-96.24657635
39,1,18,24,-100.5458853
39,1,18,26,-103.9422783
39,1,18,28,-106.7456092
39,0.3,19,14,-114.5791518
39,0.3,19,16,-117.8344846
39,0.3,19,18,-120.3507384
39,0.3,19,20,-122.4665403
39,0.3,19,22,-124.2543779
39,0.3,19,24,-125.8002845
39,0.3,19,26,-127.145966
39,0.3,19,28,-128.3599569
39,0.4,19,14,-109.7268338
39,0.4,19,16,-113.6713206
39,0.4,19,18,-116.6961365
39,0.4,19,20,-119.1352209
39,0.4,19,22,-121.1144106
39,0.4,19,24,-122.8446424
39,0.4,19,26,-124.3595396
39,0.4,19,28,-125.6684469
39,0.5,19,14,-104.3425412
39,0.5,19,16,-109.1185324
39,0.5,19,18,-112.8143376
39,0.5,19,20,-115.6973753
39,0.5,19,22,-118.0235458
39,0.5,19,24,-119.95862
39,0.5,19,26,-121.6895427
39,0.5,19,28,-123.0557716
39,0.6,19,14,-98.54056824
39,0.6,19,16,-104.2212469
39,0.6,19,18,-108.6096503
39,0.6,19,20,-112.0467566
39,0.6,19,22,-114.7358729
39,0.6,19,24,-116.9212478
39,0.6,19,26,-118.8652134
39,0.6,19,28,-120.3384762
39,0.7,19,14,-92.36882691
39,0.7,19,16,-98.8997975
39,0.7,19,18,-104.0867363
39,0.7,19,20,-108.1376393
39,0.7,19,22,-111.3181814
39,0.7,19,24,-113.8036953
39,0.7,19,26,-115.9817718
39,0.7,19,28,-117.7153102
39,0.8,19,14,-85.79396711
39,0.8,19,16,-93.24937253
39,0.8,19,18,-99.16046263
39,0.8,19,20,-103.9084148
39,0.8,19,22,-107.6060361
39,0.8,19,24,-110.5650909
39,0.8,19,26,-112.9573781
39,0.8,19,28,-114.9360336
39,0.9,19,14,-78.7436375
39,0.9,19,16,-87.34606325
39,0.9,19,18,-93.93305898
39,0.9,19,20,-99.33432449
39,0.9,19,22,-103.6472452
39,0.9,19,24,-107.1230295
39,0.9,19,26,-109.8540129
39,0.9,19,28,-112.0969421
39,1,19,14,-71.40562129
39,1,19,16,-81.09350446
39,1,19,18,-88.58266036
39,1,19,20,-94.50585506
39,1,19,22,-99.41460222
39,1,19,24,-103.4093997
39,1,19,26,-106.5585333
39,1,19,28,-109.1367681
39,0.3,20,14,-116.227812
39,0.3,20,16,-119.3110801
39,0.3,20,18,-121.7338306
39,0.3,20,20,-123.807244
39,0.3,20,22,-125.5236409
39,0.3,20,24,-127.0686478
39,0.3,20,26,-128.3739335
39,0.3,20,28,-129.608333
39,0.4,20,14,-111.634987
39,0.4,20,16,-115.3999627
39,0.4,20,18,-118.2808325
39,0.4,20,20,-120.597661
39,0.4,20,22,-122.6054107
39,0.4,20,24,-124.2464248
39,0.4,20,26,-125.6894941
39,0.4,20,28,-127.0347477
39,0.5,20,14,-106.5932609
39,0.5,20,16,-111.1847222
39,0.5,20,18,-114.6420686
39,0.5,20,20,-117.3365139
39,0.5,20,22,-119.6284225
39,0.5,20,24,-121.4938846
39,0.5,20,26,-123.101194
39,0.5,20,28,-124.5887289
39,0.6,20,14,-101.1637387
39,0.6,20,16,-106.5734135
39,0.6,20,18,-110.7263435
39,0.6,20,20,-113.8939172
39,0.6,20,22,-116.4888736
39,0.6,20,24,-118.6220433
39,0.6,20,26,-120.384291
39,0.6,20,28,-122.0452233
39,0.7,20,14,-95.34841835
39,0.7,20,16,-101.6254352
39,0.7,20,18,-106.4933305
39,0.7,20,20,-110.3320524
39,0.7,20,22,-113.2942838
39,0.7,20,24,-115.67977
39,0.7,20,26,-117.6199829
39,0.7,20,28,-119.5262781
39,0.8,20,14,-89.10910228
39,0.8,20,16,-96.2530931
39,0.8,20,18,-101.9351923
39,0.8,20,20,-106.4073236
39,0.8,20,22,-109.8255576
39,0.8,20,24,-112.5868528
39,0.8,20,26,-114.8721859
39,0.8,20,28,-116.7403664
39,0.9,20,14,-82.49614668
39,0.9,20,16,-90.66245634
39,0.9,20,18,-97.01364297
39,0.9,20,20,-102.1774598
39,0.9,20,22,-106.1776517
39,0.9,20,24,-109.3645064
39,0.9,20,26,-112.0450357
39,0.9,20,28,-114.0031984
39,1,20,14,-75.51881167
39,1,20,16,-84.8162109
39,1,20,18,-91.86152644
39,1,20,20,-97.61384377
39,1,20,22,-102.2728245
39,1,20,24,-106.0130101
39,1,20,26,-109.0277685
39,1,20,28,-111.2268027
39,0.3,21,14,-117.7269943
39,0.3,21,16,-120.6589324
39,0.3,21,18,-123.0470105
39,0.3,21,20,-125.043681
39,0.3,21,22,-126.7639818
39,0.3,21,24,-128.2331296
39,0.3,21,26,-129.593247
39,0.3,21,28,-130.8396091
39,0.4,21,14,-113.4230829
39,0.4,21,16,-116.9522819
39,0.4,21,18,-119.7027039
39,0.4,21,20,-121.9866877
39,0.4,21,22,-123.9123575
39,0.4,21,24,-125.6451419
39,0.4,21,26,-126.9994459
39,0.4,21,28,-128.3111611
39,0.5,21,14,-108.6464015
39,0.5,21,16,-112.9998229
39,0.5,21,18,-116.256453
39,0.5,21,20,-118.8379198
39,0.5,21,22,-121.0456075
39,0.5,21,24,-122.8777892
39,0.5,21,26,-124.4482952
39,0.5,21,28,-125.9733755
39,0.6,21,14,-103.6062538
39,0.6,21,16,-108.7165361
39,0.6,21,18,-112.6474846
39,0.6,21,20,-115.6243037
39,0.6,21,22,-118.0256823
39,0.6,21,24,-120.0888158
39,0.6,21,26,-121.7869215
39,0.6,21,28,-123.3462244
39,0.7,21,14,-98.06597034
39,0.7,21,16,-104.0873503
39,0.7,21,18,-108.7249883
39,0.7,21,20,-112.2652095
39,0.7,21,22,-115.0239181
39,0.7,21,24,-117.227552
39,0.7,21,26,-119.2619806
39,0.7,21,28,-120.9195833
39,0.8,21,14,-92.13132054
39,0.8,21,16,-99.04300425
39,0.8,21,18,-104.5689092
39,0.8,21,20,-108.6260143
39,0.8,21,22,-111.8156808
39,0.8,21,24,-114.3122035
39,0.8,21,26,-116.5293883
39,0.8,21,28,-118.3473792
39,0.9,21,14,-85.90868709
39,0.9,21,16,-93.69173672
39,0.9,21,18,-99.83450467
39,0.9,21,20,-104.6728506
39,0.9,21,22,-108.4302746
39,0.9,21,24,-111.3102184
39,0.9,21,26,-113.8217469
39,0.9,21,28,-115.9662288
39,1,21,14,-79.30398411
39,1,21,16,-88.16157314
39,1,21,18,-94.95451138
39,1,21,20,-100.4710017
39,1,21,22,-104.8256021
39,1,21,24,-108.2306629
39,1,21,26,-111.1006384
39,1,21,28,-113.229144
